reader,prompt_version,tag,label,sheet,id,filename,img_sha16,photo_type,item_on_scale,display_text,has_decimal,display_legible,display_unit_shown,package_text,package_qty,package_unit,notes
sonnet_hi1,v1.0,restest,0019,sheet_019.jpg,4843,1775879036042.jpg,137f3396fbf9b447,scale_with_item,True,,,ambiguous,none_shown,,,,halo-halo style shaved-ice dessert cup on scale; weight digits appear in the 0.4X range but exact digits not confidently readable
sonnet_hi1,v1.0,restest,0020,sheet_020.jpg,10028,1773721624084.jpg,6a8935ea3f9ac665,scale_with_item,True,0.490,True,clear,none_shown,,,,"ice cream tub ('2in1 Vanilla Chocolate') on scale, foil/plastic wrapped underneath"
sonnet_hi1,v1.0,restest,0021,sheet_021.jpg,9424,1773724826947.jpg,6ace8f56018f8b96,scale_with_item,True,0.060,True,clear,none_shown,,,,bagged produce (onion/garlic) in white plastic bag on scale
sonnet_hi1,v1.0,restest,0022,sheet_022.jpg,7625,1774422255907.jpg,75f4422408e20756,scale_with_item,True,0.958,True,probable,none_shown,,,,photo rotated ~90 degrees; whole raw chicken on scale tray with paper liner; digits read after mentally rotating the image
sonnet_hi1,v1.0,restest,0023,sheet_023.jpg,4976,1775703565165.jpg,8ed2e251a480239f,scale_with_item,True,0.460,True,clear,none_shown,,,,cabbage head on scale
sonnet_hi2,v1.0,restest,0024,sheet_024.jpg,11054,1777266085340.jpg,d3cdc2d676ff2018,scale_with_item,True,0.670,True,clear,none_shown,,,,plastic cup of pink/red smoothie drink on scale platter
sonnet_hi2,v1.0,restest,0025,sheet_025.jpg,4312,1776219074931.jpg,5168b094b879af75,scale_with_item,True,0.440,True,clear,none_shown,,,,cup of orange drink with pulp on scale
sonnet_hi2,v1.0,restest,0026,sheet_026.jpg,4196,1775875357769.jpg,9172631401d751e7,scale_with_item,True,0.560,True,clear,none_shown,,,,bowl of halo-halo dessert on scale
sonnet_hi2,v1.0,restest,0027,sheet_027.jpg,2460,1777082700414.jpg,9b163967a971e1d8,scale_with_item,True,0.215,True,clear,none_shown,,,,single carrot with greens attached on scale
sonnet_hi2,v1.0,restest,0028,sheet_028.jpg,9479,1773794488084.jpg,cbcfba3ce2d2f0a6,scale_with_item,True,0.545,True,clear,none_shown,,,,"whole fish on scale, more fish visible off-scale in background"
sonnet_hi2,v1.0,restest,0029,sheet_029.jpg,7576,1774419159052.jpg,d05c7a97f082a5d7,scale_with_item,True,0.105,True,clear,none_shown,,,,bag of leafy green vegetable on scale
sonnet_hi2,v1.0,restest,0030,sheet_030.jpg,6476,1774051090174.jpg,7a38acc10d1a1265,scale_with_item,True,0.065,True,clear,none_shown,,,,single small fish on scale
sonnet_hi2,v1.0,restest,0031,sheet_031.jpg,8435,1775696058786.jpg,77add66455360f6f,scale_with_item,True,0.520,True,clear,none_shown,,,,"sweet potato (kamote) on scale, cabbages in background"
sonnet_hi2,v1.0,restest,0032,sheet_032.jpg,9710,1773882134028.jpg,d7aa0b846cd7092c,scale_with_item,True,0.235,True,clear,none_shown,,,,single spotted mango on scale
sonnet_hi2,v1.0,restest,0033,sheet_033.jpg,864,1778056525267.jpg,6c562816ecae06ce,scale_with_item,True,0.050,True,clear,none_shown,,,,small reddish-brown item wrapped in plastic on scale
sonnet_hi2,v1.0,restest,0034,sheet_034.jpg,6202,1773810007262.jpg,f2bd5243b0ccc203,scale_with_item,True,0.095,True,clear,none_shown,,,,white cylindrical item wrapped in plastic on scale
sonnet_hi2,v1.0,restest,0035,sheet_035.jpg,4311,1776219058341.jpg,e07ce08b1c5474c9,scale_with_item,True,0.375,True,clear,none_shown,,,,cup of pale yellow drink with pink sediment at bottom on scale
sonnet_hi2,v1.0,restest,0036,sheet_036.jpg,7843,1778834502177.jpg,cd8ae522403d8aa8,scale_with_item,True,0.440,True,clear,kg,,,,cup of bright green drink on a different digital LCD scale labeled WEIGHT(kg); unit printed on scale face
sonnet_hi2,v1.0,restest,0037,sheet_037.jpg,9471,1773969164870.jpg,daa0ef19199df385,scale_with_item,True,,,ambiguous,none_shown,,,,"pack of Sky Flakes crackers on scale; weight digits obscured by glare/reflection, appears to start 0.0 but not fully legible"
sonnet_hi2,v1.0,restest,0038,sheet_038.jpg,4935,1775527493887.jpg,ef2817c3c53321e5,scale_with_item,True,0.155,True,clear,none_shown,,,,three small fish in metal bowl on scale
sonnet_hi2,v1.0,restest,0039,sheet_039.jpg,9668,1773897368621.jpg,8e7b0d8d8b488d99,scale_with_item,True,0.675,True,clear,none_shown,,,,packaged loaf of bread (Sunday Loaf brand) on scale
sonnet_hi2,v1.0,restest,0040,sheet_040.jpg,9817,1773913217221.jpg,21c629d5f91c3257,scale_with_item,True,0.575,True,clear,none_shown,,,,plate of small pompano-type fish on scale
sonnet_hi2,v1.0,restest,0041,sheet_041.jpg,2449,1776995378158.jpg,ea90c80c05b76ee7,scale_with_item,True,0.210,True,clear,none_shown,,,,"sweet potato on scale; eggs, tomatoes, and a second scale visible in background"
sonnet_hi2,v1.0,restest,0042,sheet_042.jpg,9460,1773723476270.jpg,f2c7cedaff38d7de,scale_with_item,True,0.185,True,clear,none_shown,,,,bag of assorted home-baked biscuits (R&B label) on scale
sonnet_hi2,v1.0,restest,0043,sheet_043.jpg,11053,1777266059884.jpg,128e953b5303e933,scale_with_item,True,0.480,True,probable,none_shown,,,,"cup of milkshake-style drink (Teaman Cafe) on scale; decimal point not clearly visible, digits read as 0480"
sonnet_hi2,v1.0,restest,0044,sheet_044.jpg,7226,1778722214887.jpg,d84a70cf1d891bbb,scale_with_item,True,2.095,True,clear,none_shown,,,,pile of animal intestines/offal on large scale
sonnet_hi2,v1.0,restest,0045,sheet_045.jpg,9799,1773969859472.jpg,9de315d320b8c936,scale_with_item,True,0.025,True,clear,none_shown,,,,small snack bag (Moby Crunchy Chocolate corn snack) on scale
sonnet_hi2,v1.0,restest,0046,sheet_046.jpg,6498,1774321355224.jpg,7c4f4f3a0f0b4e74,scale_with_item,True,0.540,True,clear,none_shown,,,,tub of ice cream (Creamline 2in1 Family) on scale; lid printed '2in1 FAMILY 900' but unit not shown
